,temp,current_dist,new_dist,best_dist,,Diff,t_0,c_r,n,t_f
4724,1.44E-18,1133.81,1140.39,1133.81,DIFF,,,,,
4725,1.43E-18,1133.81,1178,1133.81,DIFF,,,,,
4726,1.41E-18,1133.81,1243.56,1133.81,DIFF,,,,,
4727,1.40E-18,1133.81,1163.79,1133.81,DIFF,,,,,
4728,1.38E-18,1133.81,1157.09,1133.81,DIFF,,,,,
4729,1.37E-18,1133.81,1153.81,1133.81,DIFF,,,,,
4730,1.36E-18,1133.81,1157.09,1133.81,DIFF,,,,,
4731,1.34E-18,1133.81,1216.21,1133.81,DIFF,,,,,
4732,1.33E-18,1133.81,1175.6,1133.81,DIFF,,,,,
4733,1.32E-18,1133.81,1189.79,1133.81,DIFF,,,,,
4734,1.30E-18,1133.81,1234.64,1133.81,DIFF,,,,,
4735,1.29E-18,1133.81,1157.09,1133.81,DIFF,,,,,
4736,1.28E-18,1133.81,1165.9,1133.81,DIFF,,,,,
4737,1.26E-18,1133.81,1180.45,1133.81,DIFF,,,,,
4738,1.25E-18,1133.81,1189.71,1133.81,DIFF,,,,,
4739,1.24E-18,1133.81,1169.05,1133.81,DIFF,,,,,
4740,1.23E-18,1133.81,1154.91,1133.81,DIFF,,,,,
4741,1.21E-18,1133.81,1164.69,1133.81,DIFF,,,,,
4742,1.20E-18,1133.81,1157.09,1133.81,DIFF,,,,,
4743,1.19E-18,1133.81,1154.91,1133.81,DIFF,,,,,
4744,1.18E-18,1133.81,1202.38,1133.81,DIFF,,,,,
4745,1.17E-18,1133.81,1181.38,1133.81,DIFF,,,,,
4746,1.15E-18,1133.81,1166.7,1133.81,DIFF,,,,,
4747,1.14E-18,1133.81,1173.45,1133.81,DIFF,,,,,
4748,1.13E-18,1133.81,1136.6,1133.81,DIFF,,,,,
4749,1.12E-18,1133.81,1208.58,1133.81,DIFF,,,,,
4750,1.11E-18,1133.81,1235.86,1133.81,DIFF,,,,,
4751,1.10E-18,1133.81,1163.79,1133.81,DIFF,,,,,
4752,1.09E-18,1133.81,1234.88,1133.81,DIFF,,,,,
4753,1.08E-18,1133.81,1169.05,1133.81,DIFF,,,,,
4754,1.07E-18,1133.81,1140.83,1133.81,DIFF,,,,,
4755,1.06E-18,1133.81,1168.61,1133.81,DIFF,,,,,
4756,1.04E-18,1133.81,1143.15,1133.81,DIFF,,,,,
4757,1.03E-18,1133.81,1185.78,1133.81,DIFF,,,,,
4758,1.02E-18,1133.81,1175.6,1133.81,DIFF,,,,,
4759,1.01E-18,1133.81,1180.27,1133.81,DIFF,,,,,
4760,1.00E-18,1133.81,1146.35,1133.81,DIFF,,,,,
4761,9.93E-19,1133.81,1152.51,1133.81,DIFF,,,,,
4762,9.83E-19,1133.81,1152.26,1133.81,DIFF,,,,,
4763,9.74E-19,1133.81,1189.71,1133.81,DIFF,,,,,
4764,9.64E-19,1133.81,1190.73,1133.81,DIFF,,,,,
4765,9.54E-19,1133.81,1164.69,1133.81,DIFF,,,,,
4766,9.45E-19,1133.81,1234.83,1133.81,DIFF,,,,,
4767,9.35E-19,1133.81,1153.81,1133.81,DIFF,,,,,
4768,9.26E-19,1133.81,1176.15,1133.81,DIFF,,,,,
4769,9.17E-19,1133.81,1190.73,1133.81,DIFF,,,,,
4770,9.07E-19,1133.81,1168.18,1133.81,DIFF,,,,,
4771,8.98E-19,1133.81,1171.44,1133.81,DIFF,,,,,
4772,8.89E-19,1133.81,1153.74,1133.81,DIFF,,,,,
4773,8.80E-19,1133.81,1160.42,1133.81,DIFF,,,,,
4774,8.72E-19,1133.81,1189.71,1133.81,DIFF,,,,,
4775,8.63E-19,1133.81,1249.74,1133.81,DIFF,,,,,
4776,8.54E-19,1133.81,1190.73,1133.81,DIFF,,,,,
4777,8.46E-19,1133.81,1171.26,1133.81,DIFF,,,,,
4778,8.37E-19,1133.81,1165.5,1133.81,DIFF,,,,,
4779,8.29E-19,1133.81,1243.56,1133.81,DIFF,,,,,
4780,8.21E-19,1133.81,1170.49,1133.81,DIFF,,,,,
4781,8.12E-19,1133.81,1140.65,1133.81,DIFF,,,,,
4782,8.04E-19,1133.81,1165.9,1133.81,DIFF,,,,,
4783,7.96E-19,1133.81,1138.5,1133.81,DIFF,,,,,
4784,7.88E-19,1133.81,1149.16,1133.81,DIFF,,,,,
4785,7.80E-19,1133.81,1149.16,1133.81,DIFF,,,,,
4786,7.73E-19,1133.81,1180.27,1133.81,DIFF,,,,,
4787,7.65E-19,1133.81,1189.71,1133.81,DIFF,,,,,
4788,7.57E-19,1133.81,1166.83,1133.81,DIFF,,,,,
4789,7.50E-19,1133.81,1140.39,1133.81,DIFF,,,,,
4790,7.42E-19,1133.81,1154.93,1133.81,DIFF,,,,,
4791,7.35E-19,1133.81,1176.15,1133.81,DIFF,,,,,
4792,7.27E-19,1133.81,1140.65,1133.81,DIFF,,,,,
4793,7.20E-19,1133.81,1163.88,1133.81,DIFF,,,,,
4794,7.13E-19,1133.81,1175.6,1133.81,DIFF,,,,,
4795,7.06E-19,1133.81,1149.01,1133.81,DIFF,,,,,
4796,6.99E-19,1133.81,1162.84,1133.81,DIFF,,,,,
4797,6.92E-19,1133.81,1171.26,1133.81,DIFF,,,,,
4798,6.85E-19,1133.81,1159.44,1133.81,DIFF,,,,,
4799,6.78E-19,1133.81,1166.7,1133.81,DIFF,,,,,
4800,6.71E-19,1133.81,1184.85,1133.81,DIFF,,,,,
4801,6.64E-19,1133.81,1164.69,1133.81,DIFF,,,,,
4802,6.58E-19,1133.81,1176.11,1133.81,DIFF,,,,,
4803,6.51E-19,1133.81,1163.88,1133.81,DIFF,,,,,
4804,6.45E-19,1133.81,1168.18,1133.81,DIFF,,,,,
4805,6.38E-19,1133.81,1215.65,1133.81,DIFF,,,,,
4806,6.32E-19,1133.81,1167.28,1133.81,DIFF,,,,,
4807,6.26E-19,1133.81,1216.21,1133.81,DIFF,,,,,
4808,6.19E-19,1133.81,1169.05,1133.81,DIFF,,,,,
4809,6.13E-19,1133.81,1155.96,1133.81,DIFF,,,,,
4810,6.07E-19,1133.81,1179.93,1133.81,DIFF,,,,,
4811,6.01E-19,1133.81,1163.33,1133.81,DIFF,,,,,
4812,5.95E-19,1133.81,1234.67,1133.81,DIFF,,,,,
4813,5.89E-19,1133.81,1163.79,1133.81,DIFF,,,,,
4814,5.83E-19,1133.81,1208.58,1133.81,DIFF,,,,,
4815,5.77E-19,1133.81,1216.21,1133.81,DIFF,,,,,
4816,5.71E-19,1133.81,1174.7,1133.81,DIFF,,,,,
4817,5.66E-19,1133.81,1153.86,1133.81,DIFF,,,,,
4818,5.60E-19,1133.81,1180.02,1133.81,DIFF,,,,,
4819,5.55E-19,1133.81,1234.83,1133.81,DIFF,,,,,
4820,5.49E-19,1133.81,1234.83,1133.81,DIFF,,,,,
4821,5.43E-19,1133.81,1149.16,1133.81,DIFF,,,,,
4822,5.38E-19,1133.81,1149.01,1133.81,DIFF,,,,,
4823,5.33E-19,1133.81,1185.78,1133.81,DIFF,,,,,
4824,5.27E-19,1133.81,1163.33,1133.81,DIFF,,,,,
4825,5.22E-19,1133.81,1155.63,1133.81,DIFF,,,,,
4826,5.17E-19,1133.81,1260.06,1133.81,DIFF,,,,,
4827,5.12E-19,1133.81,1138.5,1133.81,DIFF,,,,,
4828,5.07E-19,1133.81,1163.33,1133.81,DIFF,,,,,
4829,5.01E-19,1133.81,1149.01,1133.81,DIFF,,,,,
4830,4.96E-19,1133.81,1157.09,1133.81,DIFF,,,,,
4831,4.92E-19,1133.81,1157.09,1133.81,DIFF,,,,,
4832,4.87E-19,1133.81,1185.78,1133.81,DIFF,,,,,
4833,4.82E-19,1133.81,1185.78,1133.81,DIFF,,,,,
4834,4.77E-19,1133.81,1140.7,1133.81,DIFF,,,,,
4835,4.72E-19,1133.81,1166.7,1133.81,DIFF,,,,,
4836,4.67E-19,1133.81,1149.16,1133.81,DIFF,,,,,
4837,4.63E-19,1133.81,1181.08,1133.81,DIFF,,,,,
4838,4.58E-19,1133.81,1154.91,1133.81,DIFF,,,,,
4839,4.54E-19,1133.81,1176.15,1133.81,DIFF,,,,,
4840,4.49E-19,1133.81,1156.48,1133.81,DIFF,,,,,
4841,4.45E-19,1133.81,1140.39,1133.81,DIFF,,,,,
4842,4.40E-19,1133.81,1156.79,1133.81,DIFF,,,,,
4843,4.36E-19,1133.81,1229.94,1133.81,DIFF,,,,,
4844,4.31E-19,1133.81,1140.7,1133.81,DIFF,,,,,
4845,4.27E-19,1133.81,1153.81,1133.81,DIFF,,,,,
4846,4.23E-19,1133.81,1136.6,1133.81,DIFF,,,,,
4847,4.19E-19,1133.81,1158.18,1133.81,DIFF,,,,,
4848,4.14E-19,1133.81,1180.27,1133.81,DIFF,,,,,
4849,4.10E-19,1133.81,1189.79,1133.81,DIFF,,,,,
4850,4.06E-19,1133.81,1227.42,1133.81,DIFF,,,,,
4851,4.02E-19,1133.81,1215.65,1133.81,DIFF,,,,,
4852,3.98E-19,1133.81,1142.95,1133.81,DIFF,,,,,
4853,3.94E-19,1133.81,1159.44,1133.81,DIFF,,,,,
4854,3.90E-19,1133.81,1156.79,1133.81,DIFF,,,,,
4855,3.86E-19,1133.81,1151.65,1133.81,DIFF,,,,,
4856,3.82E-19,1133.81,1146.35,1133.81,DIFF,,,,,
4857,3.78E-19,1133.81,1195.12,1133.81,DIFF,,,,,
4858,3.75E-19,1133.81,1153.74,1133.81,DIFF,,,,,
4859,3.71E-19,1133.81,1154.79,1133.81,DIFF,,,,,
4860,3.67E-19,1133.81,1166.7,1133.81,DIFF,,,,,
4861,3.64E-19,1133.81,1163.33,1133.81,DIFF,,,,,
4862,3.60E-19,1133.81,1180.02,1133.81,DIFF,,,,,
4863,3.56E-19,1133.81,1166.7,1133.81,DIFF,,,,,
4864,3.53E-19,1133.81,1167.28,1133.81,DIFF,,,,,
4865,3.49E-19,1133.81,1234.64,1133.81,DIFF,,,,,
4866,3.46E-19,1133.81,1169.05,1133.81,DIFF,,,,,
4867,3.42E-19,1133.81,1178,1133.81,DIFF,,,,,
4868,3.39E-19,1133.81,1140.83,1133.81,DIFF,,,,,
4869,3.35E-19,1133.81,1189.79,1133.81,DIFF,,,,,
4870,3.32E-19,1133.81,1181.08,1133.81,DIFF,,,,,
4871,3.29E-19,1133.81,1168.22,1133.81,DIFF,,,,,
4872,3.26E-19,1133.81,1161.87,1133.81,DIFF,,,,,
4873,3.22E-19,1133.81,1174.7,1133.81,DIFF,,,,,
4874,3.19E-19,1133.81,1151.65,1133.81,DIFF,,,,,
4875,3.16E-19,1133.81,1143.15,1133.81,DIFF,,,,,
4876,3.13E-19,1133.81,1156.79,1133.81,DIFF,,,,,
4877,3.10E-19,1133.81,1153.86,1133.81,DIFF,,,,,
4878,3.06E-19,1133.81,1176.15,1133.81,DIFF,,,,,
4879,3.03E-19,1133.81,1163.88,1133.81,DIFF,,,,,
4880,3.00E-19,1133.81,1165.5,1133.81,DIFF,,,,,
4881,2.97E-19,1133.81,1163.79,1133.81,DIFF,,,,,
4882,2.94E-19,1133.81,1176.11,1133.81,DIFF,,,,,
4883,2.91E-19,1133.81,1174.47,1133.81,DIFF,,,,,
4884,2.89E-19,1133.81,1189.79,1133.81,DIFF,,,,,
4885,2.86E-19,1133.81,1178,1133.81,DIFF,,,,,
4886,2.83E-19,1133.81,1159.44,1133.81,DIFF,,,,,
4887,2.80E-19,1133.81,1154.93,1133.81,DIFF,,,,,
4888,2.77E-19,1133.81,1161.87,1133.81,DIFF,,,,,
4889,2.74E-19,1133.81,1140.7,1133.81,DIFF,,,,,
4890,2.72E-19,1133.81,1140.7,1133.81,DIFF,,,,,
4891,2.69E-19,1133.81,1156.48,1133.81,DIFF,,,,,
4892,2.66E-19,1133.81,1218.6,1133.81,DIFF,,,,,
4893,2.64E-19,1133.81,1152.51,1133.81,DIFF,,,,,
4894,2.61E-19,1133.81,1180.45,1133.81,DIFF,,,,,
4895,2.58E-19,1133.81,1160.48,1133.81,DIFF,,,,,
4896,2.56E-19,1133.81,1140.39,1133.81,DIFF,,,,,
4897,2.53E-19,1133.81,1153.81,1133.81,DIFF,,,,,
4898,2.51E-19,1133.81,1161.87,1133.81,DIFF,,,,,
4899,2.48E-19,1133.81,1208.58,1133.81,DIFF,,,,,
4900,2.46E-19,1133.81,1249.74,1133.81,DIFF,,,,,
4901,2.43E-19,1133.81,1208.58,1133.81,DIFF,,,,,
4902,2.41E-19,1133.81,1170.49,1133.81,DIFF,,,,,
4903,2.38E-19,1133.81,1169.31,1133.81,DIFF,,,,,
4904,2.36E-19,1133.81,1202.38,1133.81,DIFF,,,,,
4905,2.34E-19,1133.81,1154.93,1133.81,DIFF,,,,,
4906,2.31E-19,1133.81,1138.5,1133.81,DIFF,,,,,
4907,2.29E-19,1133.81,1149.01,1133.81,DIFF,,,,,
4908,2.27E-19,1133.81,1208.58,1133.81,DIFF,,,,,
4909,2.24E-19,1133.81,1170.49,1133.81,DIFF,,,,,
4910,2.22E-19,1133.81,1149.01,1133.81,DIFF,,,,,
4911,2.20E-19,1133.81,1180.02,1133.81,DIFF,,,,,
4912,2.18E-19,1133.81,1160.47,1133.81,DIFF,,,,,
4913,2.16E-19,1133.81,1208.58,1133.81,DIFF,,,,,
4914,2.13E-19,1133.81,1189.25,1133.81,DIFF,,,,,
4915,2.11E-19,1133.81,1195.12,1133.81,DIFF,,,,,
4916,2.09E-19,1133.81,1167.28,1133.81,DIFF,,,,,
4917,2.07E-19,1133.81,1218.6,1133.81,DIFF,,,,,
4918,2.05E-19,1133.81,1243.56,1133.81,DIFF,,,,,
4919,2.03E-19,1133.81,1158.18,1133.81,DIFF,,,,,
4920,2.01E-19,1133.81,1167.28,1133.81,DIFF,,,,,
4921,1.99E-19,1133.81,1160.47,1133.81,DIFF,,,,,
4922,1.97E-19,1133.81,1163.88,1133.81,DIFF,,,,,
4923,1.95E-19,1133.81,1171.44,1133.81,DIFF,,,,,
4924,1.93E-19,1133.81,1155.63,1133.81,DIFF,,,,,
4925,1.91E-19,1133.81,1156.79,1133.81,DIFF,,,,,
4926,1.89E-19,1133.81,1149.16,1133.81,DIFF,,,,,
4927,1.87E-19,1133.81,1174.7,1133.81,DIFF,,,,,
4928,1.85E-19,1133.81,1136.78,1133.81,DIFF,,,,,
4929,1.84E-19,1133.81,1163.33,1133.81,DIFF,,,,,
4930,1.82E-19,1133.81,1163.88,1133.81,DIFF,,,,,
4931,1.80E-19,1133.81,1169.05,1133.81,DIFF,,,,,
4932,1.78E-19,1133.81,1181.08,1133.81,DIFF,,,,,
4933,1.76E-19,1133.81,1149.16,1133.81,DIFF,,,,,
4934,1.75E-19,1133.81,1208.58,1133.81,DIFF,,,,,
4935,1.73E-19,1133.81,1189.71,1133.81,DIFF,,,,,
4936,1.71E-19,1133.81,1157.09,1133.81,DIFF,,,,,
4937,1.69E-19,1133.81,1136.78,1133.81,DIFF,,,,,
4938,1.68E-19,1133.81,1153.86,1133.81,DIFF,,,,,
4939,1.66E-19,1133.81,1189.79,1133.81,DIFF,,,,,
4940,1.64E-19,1133.81,1169.05,1133.81,DIFF,,,,,
4941,1.63E-19,1133.81,1234.64,1133.81,DIFF,,,,,
4942,1.61E-19,1133.81,1136.78,1133.81,DIFF,,,,,
4943,1.59E-19,1133.81,1181.38,1133.81,DIFF,,,,,
4944,1.58E-19,1133.81,1138.5,1133.81,DIFF,,,,,
4945,1.56E-19,1133.81,1143.15,1133.81,DIFF,,,,,
4946,1.55E-19,1133.81,1181.38,1133.81,DIFF,,,,,
4947,1.53E-19,1133.81,1189.25,1133.81,DIFF,,,,,
4948,1.52E-19,1133.81,1166.7,1133.81,DIFF,,,,,
4949,1.50E-19,1133.81,1165.9,1133.81,DIFF,,,,,
4950,1.49E-19,1133.81,1185.78,1133.81,DIFF,,,,,
4951,1.47E-19,1133.81,1176.11,1133.81,DIFF,,,,,
4952,1.46E-19,1133.81,1218.6,1133.81,DIFF,,,,,
4953,1.44E-19,1133.81,1175.6,1133.81,DIFF,,,,,
4954,1.43E-19,1133.81,1138.5,1133.81,DIFF,,,,,
4955,1.41E-19,1133.81,1155.18,1133.81,DIFF,,,,,
4956,1.40E-19,1133.81,1180.02,1133.81,DIFF,,,,,
4957,1.39E-19,1133.81,1185.78,1133.81,DIFF,,,,,
4958,1.37E-19,1133.81,1171.44,1133.81,DIFF,,,,,
4959,1.36E-19,1133.81,1174.7,1133.81,DIFF,,,,,
4960,1.34E-19,1133.81,1174.7,1133.81,DIFF,,,,,
4961,1.33E-19,1133.81,1151.65,1133.81,DIFF,,,,,
4962,1.32E-19,1133.81,1189.25,1133.81,DIFF,,,,,
4963,1.30E-19,1133.81,1260.06,1133.81,DIFF,,,,,
4964,1.29E-19,1133.81,1158.18,1133.81,DIFF,,,,,
4965,1.28E-19,1133.81,1180.27,1133.81,DIFF,,,,,
4966,1.27E-19,1133.81,1189.25,1133.81,DIFF,,,,,
4967,1.25E-19,1133.81,1140.65,1133.81,DIFF,,,,,
4968,1.24E-19,1133.81,1195.82,1133.81,DIFF,,,,,
4969,1.23E-19,1133.81,1143.15,1133.81,DIFF,,,,,
4970,1.22E-19,1133.81,1164.69,1133.81,DIFF,,,,,
4971,1.20E-19,1133.81,1180.36,1133.81,DIFF,,,,,
4972,1.19E-19,1133.81,1181.38,1133.81,DIFF,,,,,
4973,1.18E-19,1133.81,1140.7,1133.81,DIFF,,,,,
4974,1.17E-19,1133.81,1153.74,1133.81,DIFF,,,,,
4975,1.16E-19,1133.81,1243.56,1133.81,DIFF,,,,,
4976,1.14E-19,1133.81,1169.31,1133.81,DIFF,,,,,
4977,1.13E-19,1133.81,1208.58,1133.81,DIFF,,,,,
4978,1.12E-19,1133.81,1234.88,1133.81,DIFF,,,,,
4979,1.11E-19,1133.81,1234.83,1133.81,DIFF,,,,,
4980,1.10E-19,1133.81,1168.18,1133.81,DIFF,,,,,
4981,1.09E-19,1133.81,1260.06,1133.81,DIFF,,,,,
4982,1.08E-19,1133.81,1166.7,1133.81,DIFF,,,,,
4983,1.07E-19,1133.81,1180.45,1133.81,DIFF,,,,,
4984,1.06E-19,1133.81,1175.6,1133.81,DIFF,,,,,
4985,1.05E-19,1133.81,1173.45,1133.81,DIFF,,,,,
4986,1.04E-19,1133.81,1189.71,1133.81,DIFF,,,,,
4987,1.02E-19,1133.81,1181.38,1133.81,DIFF,,,,,
4988,1.01E-19,1133.81,1149.01,1133.81,DIFF,,,,,
4989,1.00E-19,1133.81,1154.91,1133.81,DIFF,,,,,
4990,9.94E-20,1133.81,1153.86,1133.81,DIFF,,,,,
4991,9.84E-20,1133.81,1147.11,1133.81,DIFF,,,,,
4992,9.75E-20,1133.81,1173.45,1133.81,DIFF,,,,,
4993,9.65E-20,1133.81,1208.58,1133.81,DIFF,,,,,
4994,9.55E-20,1133.81,1140.7,1133.81,DIFF,,,,,
4995,9.46E-20,1133.81,1168.61,1133.81,DIFF,,,,,
4996,9.36E-20,1133.81,1180.6,1133.81,DIFF,,,,,
4997,9.27E-20,1133.81,1195.82,1133.81,DIFF,,,,,
4998,9.18E-20,1133.81,1159.44,1133.81,DIFF,,,,,
4999,9.08E-20,1133.81,1195.12,1133.81,DIFF,,,,,
5000,8.99E-20,1133.81,1152.26,1133.81,DIFF,,,,,
5001,8.90E-20,1133.81,1185.78,1133.81,DIFF,,,,,
5002,8.81E-20,1133.81,1216.21,1133.81,DIFF,,,,,
5003,8.73E-20,1133.81,1235.86,1133.81,DIFF,,,,,
5004,8.64E-20,1133.81,1156.48,1133.81,DIFF,,,,,
5005,8.55E-20,1133.81,1185.78,1133.81,DIFF,,,,,
5006,8.47E-20,1133.81,1218.6,1133.81,DIFF,,,,,
5007,8.38E-20,1133.81,1174.47,1133.81,DIFF,,,,,
5008,8.30E-20,1133.81,1169.31,1133.81,DIFF,,,,,
5009,8.21E-20,1133.81,1160.42,1133.81,DIFF,,,,,
5010,8.13E-20,1133.81,1234.83,1133.81,DIFF,,,,,
5011,8.05E-20,1133.81,1146.35,1133.81,DIFF,,,,,
5012,7.97E-20,1133.81,1189.71,1133.81,DIFF,,,,,
5013,7.89E-20,1133.81,1153.81,1133.81,DIFF,,,,,
5014,7.81E-20,1133.81,1189.25,1133.81,DIFF,,,,,
5015,7.73E-20,1133.81,1168.18,1133.81,DIFF,,,,,
5016,7.66E-20,1133.81,1169.05,1133.81,DIFF,,,,,
5017,7.58E-20,1133.81,1154.79,1133.81,DIFF,,,,,
5018,7.50E-20,1133.81,1163.88,1133.81,DIFF,,,,,
5019,7.43E-20,1133.81,1162.84,1133.81,DIFF,,,,,
5020,7.36E-20,1133.81,1249.74,1133.81,DIFF,,,,,
5021,7.28E-20,1133.81,1195.12,1133.81,DIFF,,,,,
5022,7.21E-20,1133.81,1229.94,1133.81,DIFF,,,,,
5023,7.14E-20,1133.81,1158.18,1133.81,DIFF,,,,,
5024,7.07E-20,1133.81,1180.27,1133.81,DIFF,,,,,
5025,6.99E-20,1133.81,1160.47,1133.81,DIFF,,,,,
5026,6.92E-20,1133.81,1173.45,1133.81,DIFF,,,,,
5027,6.86E-20,1133.81,1151.65,1133.81,DIFF,,,,,
5028,6.79E-20,1133.81,1156.79,1133.81,DIFF,,,,,
5029,6.72E-20,1133.81,1176.11,1133.81,DIFF,,,,,
5030,6.65E-20,1133.81,1140.65,1133.81,DIFF,,,,,
5031,6.59E-20,1133.81,1243.56,1133.81,DIFF,,,,,
5032,6.52E-20,1133.81,1143.15,1133.81,DIFF,,,,,
5033,6.45E-20,1133.81,1155.96,1133.81,DIFF,,,,,
5034,6.39E-20,1133.81,1170.49,1133.81,DIFF,,,,,
5035,6.33E-20,1133.81,1147.11,1133.81,DIFF,,,,,
5036,6.26E-20,1133.81,1238.76,1133.81,DIFF,,,,,
5037,6.20E-20,1133.81,1195.12,1133.81,DIFF,,,,,
5038,6.14E-20,1133.81,1143.15,1133.81,DIFF,,,,,
5039,6.08E-20,1133.81,1160.48,1133.81,DIFF,,,,,
5040,6.02E-20,1133.81,1185.78,1133.81,DIFF,,,,,
5041,5.96E-20,1133.81,1185.78,1133.81,DIFF,,,,,
5042,5.90E-20,1133.81,1169.31,1133.81,DIFF,,,,,
5043,5.84E-20,1133.81,1234.83,1133.81,DIFF,,,,,
5044,5.78E-20,1133.81,1165.9,1133.81,DIFF,,,,,
5045,5.72E-20,1133.81,1143.15,1133.81,DIFF,,,,,
5046,5.66E-20,1133.81,1163.88,1133.81,DIFF,,,,,
5047,5.61E-20,1133.81,1234.67,1133.81,DIFF,,,,,
5048,5.55E-20,1133.81,1234.64,1133.81,DIFF,,,,,
5049,5.50E-20,1133.81,1190.73,1133.81,DIFF,,,,,
5050,5.44E-20,1133.81,1227.42,1133.81,DIFF,,,,,
5051,5.39E-20,1133.81,1155.96,1133.81,DIFF,,,,,
5052,5.33E-20,1133.81,1162.84,1133.81,DIFF,,,,,
5053,5.28E-20,1133.81,1157.09,1133.81,DIFF,,,,,
5054,5.23E-20,1133.81,1151.65,1133.81,DIFF,,,,,
5055,5.17E-20,1133.81,1168.18,1133.81,DIFF,,,,,
5056,5.12E-20,1133.81,1180.6,1133.81,DIFF,,,,,
5057,5.07E-20,1133.81,1153.81,1133.81,DIFF,,,,,
5058,5.02E-20,1133.81,1147.11,1133.81,DIFF,,,,,
5059,4.97E-20,1133.81,1234.67,1133.81,DIFF,,,,,
5060,4.92E-20,1133.81,1249.74,1133.81,DIFF,,,,,
5061,4.87E-20,1133.81,1155.18,1133.81,DIFF,,,,,
5062,4.82E-20,1133.81,1168.22,1133.81,DIFF,,,,,
5063,4.77E-20,1133.81,1160.48,1133.81,DIFF,,,,,
5064,4.73E-20,1133.81,1156.79,1133.81,DIFF,,,,,
5065,4.68E-20,1133.81,1190.73,1133.81,DIFF,,,,,
5066,4.63E-20,1133.81,1234.91,1133.81,DIFF,,,,,
5067,4.59E-20,1133.81,1140.39,1133.81,DIFF,,,,,
5068,4.54E-20,1133.81,1153.86,1133.81,DIFF,,,,,
5069,4.49E-20,1133.81,1202.38,1133.81,DIFF,,,,,
5070,4.45E-20,1133.81,1156.79,1133.81,DIFF,,,,,
5071,4.41E-20,1133.81,1157.09,1133.81,DIFF,,,,,
5072,4.36E-20,1133.81,1166.7,1133.81,DIFF,,,,,
5073,4.32E-20,1133.81,1234.83,1133.81,DIFF,,,,,
5074,4.27E-20,1133.81,1181.38,1133.81,DIFF,,,,,
5075,4.23E-20,1133.81,1140.83,1133.81,DIFF,,,,,
5076,4.19E-20,1133.81,1176.15,1133.81,DIFF,,,,,
5077,4.15E-20,1133.81,1153.86,1133.81,DIFF,,,,,
5078,4.11E-20,1133.81,1195.82,1133.81,DIFF,,,,,
5079,4.07E-20,1133.81,1180.6,1133.81,DIFF,,,,,
5080,4.02E-20,1133.81,1171.44,1133.81,DIFF,,,,,
5081,3.98E-20,1133.81,1215.65,1133.81,DIFF,,,,,
5082,3.94E-20,1133.81,1153.86,1133.81,DIFF,,,,,
5083,3.90E-20,1133.81,1216.21,1133.81,DIFF,,,,,
5084,3.87E-20,1133.81,1158.18,1133.81,DIFF,,,,,
5085,3.83E-20,1133.81,1160.42,1133.81,DIFF,,,,,
5086,3.79E-20,1133.81,1140.7,1133.81,DIFF,,,,,
5087,3.75E-20,1133.81,1227.42,1133.81,DIFF,,,,,
5088,3.71E-20,1133.81,1179.93,1133.81,DIFF,,,,,
5089,3.68E-20,1133.81,1174.7,1133.81,DIFF,,,,,
5090,3.64E-20,1133.81,1157.09,1133.81,DIFF,,,,,
5091,3.60E-20,1133.81,1249.74,1133.81,DIFF,,,,,
5092,3.57E-20,1133.81,1176.15,1133.81,DIFF,,,,,
5093,3.53E-20,1133.81,1140.7,1133.81,DIFF,,,,,
5094,3.50E-20,1133.81,1168.61,1133.81,DIFF,,,,,
5095,3.46E-20,1133.81,1143.15,1133.81,DIFF,,,,,
5096,3.43E-20,1133.81,1229.94,1133.81,DIFF,,,,,
5097,3.39E-20,1133.81,1180.27,1133.81,DIFF,,,,,
5098,3.36E-20,1133.81,1215.65,1133.81,DIFF,,,,,
5099,3.32E-20,1133.81,1190.73,1133.81,DIFF,,,,,
5100,3.29E-20,1133.81,1176.11,1133.81,DIFF,,,,,
5101,3.26E-20,1133.81,1181.08,1133.81,DIFF,,,,,
5102,3.23E-20,1133.81,1180.01,1133.81,DIFF,,,,,
5103,3.19E-20,1133.81,1168.18,1133.81,DIFF,,,,,
5104,3.16E-20,1133.81,1243.54,1133.81,DIFF,,,,,
5105,3.13E-20,1133.81,1195.82,1133.81,DIFF,,,,,
5106,3.10E-20,1133.81,1176.15,1133.81,DIFF,,,,,
5107,3.07E-20,1133.81,1154.93,1133.81,DIFF,,,,,
5108,3.04E-20,1133.81,1155.96,1133.81,DIFF,,,,,
5109,3.01E-20,1133.81,1260.06,1133.81,DIFF,,,,,
5110,2.98E-20,1133.81,1234.91,1133.81,DIFF,,,,,
5111,2.95E-20,1133.81,1160.42,1133.81,DIFF,,,,,
5112,2.92E-20,1133.81,1153.86,1133.81,DIFF,,,,,
5113,2.89E-20,1133.81,1179.93,1133.81,DIFF,,,,,
5114,2.86E-20,1133.81,1180.01,1133.81,DIFF,,,,,
5115,2.83E-20,1133.81,1176.15,1133.81,DIFF,,,,,
5116,2.80E-20,1133.81,1195.12,1133.81,DIFF,,,,,
5117,2.77E-20,1133.81,1176.11,1133.81,DIFF,,,,,
5118,2.75E-20,1133.81,1152.26,1133.81,DIFF,,,,,
5119,2.72E-20,1133.81,1169.05,1133.81,DIFF,,,,,
5120,2.69E-20,1133.81,1229.94,1133.81,DIFF,,,,,
5121,2.67E-20,1133.81,1180.36,1133.81,DIFF,,,,,
5122,2.64E-20,1133.81,1142.95,1133.81,DIFF,,,,,
